Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Is Training
720000,1.3195957,32.46153846153846,6.315259,11.191367258993678,11.191367258993678,5.7553234,0.29751188,0.0027867428,0.19289146,0.004645283,1.0
730000,1.3201959,30.701587301587303,6.5652404,10.465174558049156,10.465174558049156,6.015743,0.24896304,0.0027835662,0.19278558,0.004639998,1.0
740000,1.3189701,30.7373417721519,6.5187926,10.741380675684047,10.741380675684047,6.729137,0.28897515,0.0027805273,0.19268423,0.0046349447,1.0
750000,1.3193012,30.987179487179485,6.3045588,10.522961452985422,10.522961452985422,6.1238465,0.2584347,0.0027774782,0.19258259,0.004629871,1.0
760000,1.3191713,31.22258064516129,6.4241495,10.761429587487251,10.761429587487251,5.702888,0.26210937,0.0027743753,0.19247918,0.0046247113,1.0
770000,1.3213315,31.888524590163936,6.4122567,10.645140583788763,10.645140583788763,6.005149,0.27620095,0.0027713014,0.19237667,0.0046195975,1.0
780000,1.3227563,31.953795379537954,6.483645,10.851513558881905,10.851513558881905,6.2382097,0.22059137,0.0027681044,0.19227014,0.0046142796,1.0
790000,1.3228444,31.412337662337663,6.455214,10.539346127541034,10.539346127541034,6.144255,0.26910922,0.002765036,0.19216782,0.004609176,1.0
800000,1.3213961,32.31,6.537911,11.396840997906619,11.396840997906619,6.049127,0.25921962,0.0027618634,0.19206207,0.0046038986,1.0
810000,1.3210717,31.711475409836066,6.625924,11.106256333335502,11.106256333335502,5.9309053,0.24337812,0.0027586913,0.19195643,0.0045986236,1.0
820000,1.3219073,31.381877022653722,6.4527755,10.511501527141213,10.511501527141213,5.98904,0.26755205,0.0027556336,0.19185445,0.0045935367,1.0
830000,1.322743,32.306666666666665,6.366618,10.700857783555984,10.700857783555984,5.5338297,0.2524358,0.0027524445,0.19174814,0.0045882314,1.0
840000,1.3236666,32.5503355704698,6.5547266,11.19179119039702,11.19179119039702,6.0719914,0.24074568,0.0027492205,0.19164072,0.00458287,1.0
850000,1.3238267,32.31666666666667,6.731175,11.320534025828044,11.320534025828044,5.716191,0.22438666,0.0027460167,0.19153391,0.0045775413,1.0
860000,1.3232148,32.06600660066007,6.4359565,11.019277252379817,11.019277252379817,5.6166906,0.2622035,0.0027428593,0.19142866,0.0045722895,1.0
870000,1.3225636,33.39518900343643,6.580643,11.668597079224602,11.668597079224602,5.780962,0.19869497,0.0027396053,0.1913201,0.0045668758,1.0
880000,1.3214072,33.39310344827586,6.500016,11.346118623634865,11.346118623634865,5.7156725,0.19023682,0.0027362867,0.19120963,0.004561358,1.0
890000,1.3227301,32.565916398713824,6.6354146,11.1870119499921,11.1870119499921,6.0687156,0.24948423,0.0027330865,0.19110289,0.0045560324,1.0
900000,1.3245189,32.9290780141844,6.7877746,11.172322237978177,11.172322237978177,None,None,None,None,None,1.0
910000,1.3273643,32.2093023255814,7.0120683,11.35966315419967,11.35966315419967,6.1816206,0.25323185,0.002729848,0.1909949,0.004550648,1.0
920000,1.3279958,33.157534246575345,7.216255,11.897433971789104,11.897433971789104,6.3888707,0.2815763,0.0027266266,0.19088751,0.004545287,1.0
930000,1.3284917,33.081911262798634,7.0751004,11.602074135285596,11.602074135285596,6.451486,0.2734226,0.002723398,0.19078,0.00453992,1.0
940000,1.328295,32.604026845637584,6.8786964,11.137514811234187,11.137514811234187,6.813235,0.22319221,0.0027201495,0.19067161,0.004534515,1.0
950000,1.3274885,33.29109589041096,7.0928736,11.705030741756909,11.705030741756909,6.5130663,0.25447527,0.0027169127,0.19056372,0.004529131,1.0
960000,1.327167,32.39799331103679,7.1283216,11.383704112724317,11.383704112724317,6.833412,0.26730794,0.0027136966,0.19045654,0.004523783,1.0
970000,1.3270845,33.1986301369863,7.121369,11.571508352260134,11.571508352260134,6.6956697,0.2813498,0.0027105196,0.19035062,0.0045184963,1.0
980000,1.3269085,33.470588235294116,7.41869,12.37589563630444,12.37589563630444,6.768408,0.24155885,0.0027072348,0.19024119,0.0045130337,1.0
990000,1.3268458,34.34982332155477,7.281573,12.534058155735474,12.534058155735474,6.741952,0.21604165,0.00270389,0.1901297,0.0045074695,1.0
1000000,1.3255783,33.719723183391004,7.355909,12.200383879321668,12.200383879321668,6.9553113,0.23091047,0.0027005754,0.19001918,0.0045019565,1.0
1010000,1.3261971,34.22727272727273,7.4084005,12.477763713459243,12.477763713459243,7.2911057,0.25123706,0.0026971693,0.18990564,0.0044962913,1.0
1020000,1.3255137,32.74061433447099,7.356428,11.523378625914857,11.523378625914857,None,None,None,None,None,1.0
1030000,1.3249013,34.264084507042256,7.611747,12.87891922282501,12.87891922282501,7.05095,0.33936748,0.0026939542,0.18979849,0.004490944,1.0
1040000,1.3249706,33.36769759450172,7.7027297,12.478588004292492,12.478588004292492,7.383145,0.2266433,0.002690633,0.18968774,0.004485418,1.0
1050000,1.3231151,33.66202090592334,7.825507,12.383989365978373,12.383989365978373,8.113784,0.3318371,0.0026873644,0.18957885,0.0044799815,1.0
1060000,1.323851,33.43298969072165,7.9658546,12.562744260653597,12.562744260653597,7.8181443,0.2968825,0.0026840689,0.18946892,0.0044744997,1.0
1070000,1.3249028,32.92881355932203,7.930113,12.39246022903313,12.39246022903313,7.9844265,0.32238683,0.0026807955,0.18935983,0.004469057,1.0
1080000,1.3236681,33.33676975945017,8.149327,12.657496222515697,12.657496222515697,8.155013,0.32334712,0.0026774998,0.18924999,0.004463574,1.0
1090000,1.3219086,33.59515570934256,8.289801,12.895642786289994,12.895642786289994,8.8045845,0.31929293,0.0026742213,0.18914074,0.004458121,1.0
1100000,1.3225448,33.91929824561404,8.373098,13.43838565749722,13.43838565749722,8.392084,0.2652713,0.0026709086,0.18903026,0.004452611,1.0
1110000,1.3243872,33.56055363321799,8.526087,13.216535918440373,13.216535918440373,8.648043,0.29062697,0.002667573,0.18891908,0.0044470625,1.0
1120000,1.3263688,34.221830985915496,8.699516,13.733954990413826,13.733954990413826,9.035023,0.27633485,0.0026642315,0.18880768,0.0044415053,1.0
1130000,1.3271798,34.43971631205674,8.701757,13.6518845308757,13.6518845308757,None,None,None,None,None,1.0
1140000,1.3279777,33.89895470383275,8.318985,12.76234849487863,12.76234849487863,8.660071,0.34312195,0.0026608633,0.18869545,0.0044359025,1.0
1150000,1.3293179,33.739583333333336,8.765907,13.429658748209476,13.429658748209476,8.891461,0.3551402,0.002657553,0.18858513,0.0044303965,1.0
1160000,1.329195,34.08070175438596,8.842,13.364873907022309,13.364873907022309,9.298832,0.2701001,0.0026541734,0.18847243,0.0044247755,1.0
1170000,1.3295336,34.83870967741935,8.624224,12.95036103135796,12.95036103135796,9.760444,0.43229592,0.002650858,0.18836197,0.004419261,1.0
1180000,1.3296076,35.97047970479705,8.575257,13.34278042707936,13.34278042707936,10.054772,0.3504822,0.00264742,0.1882473,0.0044135405,1.0
1190000,1.3303388,34.75627240143369,8.787817,13.21476567411081,13.21476567411081,9.443295,0.40975168,0.0026439854,0.18813281,0.004407828,1.0
1200000,1.3342861,34.31802120141343,9.26038,13.639722716892566,13.639722716892566,10.637616,0.4255677,0.0026405996,0.18801995,0.004402197,1.0
1210000,1.3381057,35.56737588652482,9.031068,13.56641018999754,13.56641018999754,10.503491,0.3780703,0.002637138,0.18790452,0.004396438,1.0
1220000,1.3400694,34.64705882352941,8.986173,12.849049665749709,12.849049665749709,None,None,None,None,None,1.0
1230000,1.3392869,34.03859649122807,8.884834,12.381041282938238,12.381041282938238,11.070472,0.37909958,0.0026337553,0.18779182,0.0043908115,1.0
1240000,1.3415807,35.84132841328413,8.84297,13.217291011141675,13.217291011141675,11.860798,0.37746325,0.002630377,0.18767926,0.0043851943,1.0
1250000,1.343743,34.12937062937063,8.971544,12.741254444722529,12.741254444722529,10.10139,0.361636,0.0026268726,0.18756242,0.0043793637,1.0
1260000,1.3447781,34.67383512544803,8.917985,13.336546469760197,13.336546469760197,10.856871,0.39213678,0.0026235268,0.18745089,0.0043737986,1.0
1270000,1.345997,35.19927536231884,8.7801075,13.132629487825477,13.132629487825477,10.406061,0.3392507,0.0026200868,0.18733628,0.004368079,1.0
1280000,1.3480314,34.739285714285714,8.742811,13.139688767279898,13.139688767279898,9.687835,0.39079687,0.0026167205,0.187224,0.004362479,1.0
1290000,1.3487751,34.669039145907476,8.719775,12.822250938076142,12.822250938076142,9.907827,0.33520114,0.0026132397,0.18710801,0.004356689,1.0
1300000,1.3529751,34.36654804270463,9.040147,13.422319088421816,13.422319088421816,None,None,None,None,None,1.0
1310000,1.3540297,34.935483870967744,8.804346,13.24590421406599,13.24590421406599,9.594534,0.35008532,0.0026098336,0.1869945,0.004351022,1.0
