Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
702000,1.3911258,28.92,0.34680787,3.40960835,3.40960835,1
,,,,,,
705000,1.3911259,26.98130841,0.21385351,2.870539353,2.870539353,1
,,,,,,
708000,1.3911258,26.91666667,0.35985965,3.238091667,3.238091667,1
,,,,,,
711000,1.3911258,27.12264151,0.24152723,3.079660866,3.079660866,1
,,,,,,
714000,1.3911257,28.37254902,0.3984289,3.538110007,3.538110007,1
,,,,,,
717000,1.3911258,28.77227723,0.33103403,3.251493856,3.251493856,1
,,,,,,
720000,1.3901874,29.04950495,0.5928912,3.884191912,3.884191912,1
,,,,,,
723000,1.3900021,27.73786408,0.55144477,3.800102295,3.800102295,1
,,,,,,
726000,1.3900021,27.72380952,0.48879957,3.475353821,3.475353821,1
,,,,,,
729000,1.3900023,27.97087379,0.63326013,3.888005809,3.888005809,1
,,,,,,
732000,1.3900021,27.63461538,0.61056715,3.800764761,3.800764761,1
,,,,,,
735000,1.3900021,28.3592233,0.45453465,3.514101888,3.514101888,1
,,,,,,
738000,1.3899223,28.04545455,0.47460288,3.515242237,3.515242237,1
,,,,,,
741000,1.3890632,28.89247312,0.54298997,3.698091438,3.698091438,1
,,,,,,
744000,1.3890632,28.15533981,0.76056486,4.130994709,4.130994709,1
,,,,,,
747000,1.3890632,28.77227723,0.545533,3.973948426,3.973948426,1
,,,,,,
750000,1.3890632,29.55102041,0.78548795,4.462247702,4.462247702,1
,,,,,,
753000,1.3890631,28.49019608,0.7264185,3.964389237,3.964389237,1
,,,,,,
756000,1.3890632,29.40816327,0.7692942,4.268084485,4.268084485,1
,,,,,,
759000,1.3889357,27.64761905,0.8661959,4.532796721,4.532796721,1
,,,,,,
762000,1.388362,27.6,0.84752053,4.087629994,4.087629994,1
,,,,,,
765000,1.3883622,28.05825243,0.9286224,4.459036029,4.459036029,1
,,,,,,
768000,1.3883622,28.16504854,0.8094885,4.047083532,4.047083532,1
,,,,,,
771000,1.3883622,26.7706422,0.8469649,4.120279496,4.120279496,1
,,,,,,
774000,1.3883622,27.68269231,1.0699811,4.75388465,4.75388465,1
,,,,,,
777000,1.3883622,28.75247525,1.0112334,4.821233381,4.821233381,1
,,,,,,
780000,1.3881097,28.08737864,0.76720846,4.009956387,4.009956387,1
,,,,,,
783000,1.3876154,27.86538462,1.1507957,4.879888011,4.879888011,1
,,,,,,
786000,1.3876154,28.65346535,0.98487025,4.235403171,4.235403171,1
,,,,,,
789000,1.3876154,29.01,1.078127,4.912981101,4.912981101,1
,,,,,,
792000,1.3876154,28.13592233,1.0531795,4.492200139,4.492200139,1
,,,,,,
795000,1.3876153,28.30392157,1.1600343,4.547495881,4.547495881,1
,,,,,,
798000,1.3876153,27.96153846,1.1226338,4.697203847,4.697203847,1
,,,,,,
801000,1.3874048,28.24509804,1.1219558,4.495228264,4.495228264,1
,,,,,,
804000,1.3872069,27.84615385,1.085151,5.019323606,5.019323606,1
,,,,,,
807000,1.3872069,29.33333333,1.1693132,5.125884918,5.125884918,1
,,,,,,
810000,1.3872069,26.73394495,1.1394372,4.361388362,4.361388362,1
,,,,,,
813000,1.3872069,28.35294118,1.1786045,4.833718144,4.833718144,1
,,,,,,
816000,1.3872069,27.47619048,1.1898504,4.719827605,4.719827605,1
,,,,,,
819000,1.3872069,30.71578947,1.2340792,5.644316986,5.644316986,1
,,,,,,
822000,1.3864301,28.18627451,1.2518988,4.813141795,4.813141795,1
,,,,,,
825000,1.3860542,28.23300971,1.2725899,4.542366294,4.542366294,1
,,,,,,
828000,1.3860542,27.35849057,1.401214,4.795767114,4.795767114,1
,,,,,,
831000,1.3860542,30.11578947,1.5631455,5.92425278,5.92425278,1
,,,,,,
834000,1.3860543,27.32075472,1.20272,4.546533863,4.546533863,1
,,,,,,
837000,1.3860542,28.57843137,1.3282506,5.331651778,5.331651778,1
,,,,,,
840000,1.386054,28.81,1.354509,4.999380522,4.999380522,1
,,,,,,
