Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Is Training
3960000,1.2835003,48.51243781094527,22.37943,36.780028490284785,36.780028490284785,31.618456,0.13879038,0.0018142533,0.16047512,0.0030277073,1.0
3970000,1.2832726,48.70646766169154,21.990988,35.593717605913454,35.593717605913454,29.58395,0.15494801,0.001810175,0.1603392,0.003020925,1.0
3980000,1.2823977,48.61538461538461,22.039568,35.486368452386905,35.486368452386905,31.395067,0.15814236,0.0018060498,0.16020162,0.0030140628,1.0
3990000,1.281889,51.64912280701754,22.002893,37.986741401647265,37.986741401647265,None,None,None,None,None,1.0
4000000,1.2815081,48.03431372549019,22.268345,34.95236806425394,34.95236806425394,28.800507,0.1776269,0.0018018216,0.16006073,0.0030070299,1.0
4010000,1.2810512,49.03,22.45813,36.9742751070857,36.9742751070857,32.899025,0.16350904,0.001797606,0.1599202,0.0030000187,1.0
4020000,1.280257,49.2979797979798,22.564041,36.51531627130269,36.51531627130269,None,None,None,None,None,1.0
4030000,1.2801841,49.185929648241206,22.573296,36.633502257229694,36.633502257229694,31.086857,0.16945682,0.0017935347,0.15978448,0.0029932468,1.0
4040000,1.2810557,48.46534653465346,22.602797,36.24999626046918,36.24999626046918,28.877573,0.19228335,0.0017893525,0.15964507,0.002986289,1.0
4050000,1.2821722,51.10050251256281,22.454718,38.68498877580253,38.68498877580253,29.587383,0.17936812,0.0017852025,0.15950675,0.0029793854,1.0
4060000,1.2809045,49.54545454545455,22.489878,36.86716397362526,36.86716397362526,None,None,None,None,None,1.0
4070000,1.280878,49.80904522613066,22.721373,37.559914998596696,37.559914998596696,28.771955,0.1572974,0.0017809385,0.15936463,0.0029722948,1.0
4080000,1.2812673,49.43877551020408,22.678375,36.89226747567606,36.89226747567606,28.85213,0.15988302,0.0017767914,0.15922639,0.002965396,1.0
4090000,1.2827345,49.94871794871795,22.586355,37.85879662389658,37.85879662389658,None,None,None,None,None,1.0
4100000,1.2816808,49.9492385786802,22.40146,37.131364453262485,37.131364453262485,33.61568,0.1712951,0.0017726485,0.15908827,0.0029585054,1.0
4110000,1.2814647,46.32701421800948,22.19818,33.36386978963636,33.36386978963636,29.664862,0.18909153,0.0017685004,0.15895,0.0029516062,1.0
4120000,1.2813101,49.678048780487806,22.088165,36.4962383778251,36.4962383778251,29.961666,0.1659767,0.0017642977,0.15880996,0.002944616,1.0
4130000,1.2806519,51.36813186813187,22.16585,38.64851724340561,38.64851724340561,None,None,None,None,None,1.0
4140000,1.2802624,48.40196078431372,22.265049,36.438678953577494,36.438678953577494,29.877796,0.16605148,0.0017600518,0.15866843,0.0029375532,1.0
4150000,1.2798165,50.04102564102564,22.857494,39.09339357461685,39.09339357461685,31.136854,0.15136705,0.0017558396,0.15852794,0.0029305452,1.0
4160000,1.2789428,48.63681592039801,22.251808,36.634540905406816,36.634540905406816,None,None,None,None,None,1.0
4170000,1.2804381,50.2680412371134,22.762878,37.87469526131948,37.87469526131948,31.487415,0.1517582,0.0017517034,0.1583901,0.002923667,1.0
4180000,1.2806567,51.161458333333336,22.70851,39.453303564339876,39.453303564339876,28.662048,0.15144695,0.0017474842,0.15824945,0.0029166483,1.0
4190000,1.280515,50.60294117647059,22.498787,38.378404002828695,38.378404002828695,28.354298,0.14038867,0.0017432931,0.15810974,0.0029096766,1.0
4200000,1.279422,49.53475935828877,22.584799,37.63803824661958,37.63803824661958,None,None,None,None,None,1.0
4210000,1.2797123,48.18811881188119,22.578981,36.23787805142969,36.23787805142969,30.762062,0.1578554,0.0017391193,0.1579706,0.0029027343,1.0
4220000,1.2793169,49.31818181818182,22.738562,37.213687596009606,37.213687596009606,30.970762,0.2100226,0.0017348825,0.15782937,0.002895688,1.0
4230000,1.2765669,46.82775119617225,22.93206,35.68769079874577,35.68769079874577,None,None,None,None,None,1.0
4240000,1.2757869,48.259803921568626,22.759378,36.134240599239575,36.134240599239575,32.33317,0.196427,0.001730739,0.1576913,0.002888796,1.0
4250000,1.2758261,48.265,23.188532,36.017907723341835,36.017907723341835,32.150917,0.16019866,0.0017264868,0.15754955,0.0028817228,1.0
4260000,1.2759221,47.801886792452834,22.751595,34.945426578949956,34.945426578949956,33.21609,0.18574268,0.001722327,0.15741092,0.0028748037,1.0
4270000,1.2751446,50.12765957446808,22.709545,37.252241199444505,37.252241199444505,None,None,None,None,None,1.0
4280000,1.2749352,50.365979381443296,23.265772,38.896085954323794,38.896085954323794,31.171114,0.18860629,0.0017181758,0.15727252,0.0028678994,1.0
4290000,1.2750129,48.00985221674877,23.433111,36.340349746685405,36.340349746685405,28.784477,0.19460219,0.0017139248,0.15713081,0.0028608288,1.0
4300000,1.2756113,49.92893401015228,23.05481,37.358660521241006,37.358660521241006,None,None,None,None,None,1.0
4310000,1.2755344,47.37864077669903,23.31616,35.65389396142268,35.65389396142268,33.31693,0.19390196,0.0017097475,0.15699156,0.002853879,1.0
4320000,1.2758533,48.41,23.305475,36.74358058683943,36.74358058683943,34.672783,0.19495912,0.0017055797,0.15685266,0.0028469476,1.0
4330000,1.2761925,47.02884615384615,22.81546,34.65674042644409,34.65674042644409,36.819378,0.2154365,0.0017014345,0.15671447,0.0028400521,1.0
4340000,1.2769527,47.80582524271845,23.51179,36.02816667342649,36.02816667342649,None,None,None,None,None,1.0
4350000,1.2772133,49.53030303030303,22.781067,37.58397966956124,37.58397966956124,38.862026,0.18601294,0.0016974075,0.15658027,0.002833354,1.0
4360000,1.2764632,48.2970297029703,23.001799,36.34028289646938,36.34028289646938,35.95156,0.15390414,0.0016933557,0.15644516,0.002826615,1.0
4370000,1.2752542,51.2463768115942,22.673601,38.557878595372145,38.557878595372145,29.1932,0.15195495,0.0016891123,0.15630375,0.0028195556,1.0
4380000,1.2758867,49.33879781420765,23.020802,37.70495368368063,37.70495368368063,None,None,None,None,None,1.0
4390000,1.2752944,51.79365079365079,23.187254,39.662964956312585,39.662964956312585,33.04952,0.13473812,0.0016849111,0.15616369,0.002812569,1.0
4400000,1.2746454,50.302564102564105,22.967342,38.01987310372866,38.01987310372866,32.125736,0.15323168,0.0016807587,0.15602532,0.0028056626,1.0
4410000,1.2736351,49.95897435897436,23.340578,38.345674572246416,38.345674572246416,None,None,None,None,None,1.0
4420000,1.2744974,50.42051282051282,23.248968,38.80751012899937,38.80751012899937,36.363724,0.17886661,0.001676583,0.15588611,0.002798716,1.0
4430000,1.274776,49.7258883248731,23.007719,38.289691764691156,38.289691764691156,31.808493,0.16712342,0.0016723811,0.15574603,0.0027917272,1.0
4440000,1.2748437,50.3448275862069,23.533056,39.59215783495076,39.59215783495076,32.937237,0.15907326,0.0016682824,0.15560943,0.0027849094,1.0
4450000,1.2747571,48.819148936170215,22.972815,37.77632273598151,37.77632273598151,None,None,None,None,None,1.0
4460000,1.2746199,49.4070351758794,23.088234,38.23245305332107,38.23245305332107,30.775103,0.14603513,0.0016640784,0.15546928,0.0027779168,1.0
4470000,1.2746636,49.653266331658294,23.429424,37.827853452376644,37.827853452376644,34.267605,0.17311047,0.0016600379,0.15533456,0.0027711967,1.0
4480000,1.274999,49.18274111675127,23.31622,38.24827479112028,38.24827479112028,None,None,None,None,None,1.0
4490000,1.2737519,47.922330097087375,23.622137,36.43671608607746,36.43671608607746,30.48505,0.1542677,0.0016558947,0.15519649,0.0027643046,1.0
4500000,1.2738003,50.21134020618557,23.208546,38.34330837382484,38.34330837382484,32.93283,0.19049811,0.0016517417,0.15505804,0.0027573975,1.0
4510000,1.273878,50.03076923076923,23.412481,37.74298503173857,37.74298503173857,33.88902,0.13259333,0.0016475009,0.15491669,0.0027503425,1.0
4520000,1.2725999,49.558375634517766,23.87435,38.37356282002998,38.37356282002998,None,None,None,None,None,1.0
4530000,1.272546,50.95854922279793,23.483322,38.969035301801455,38.969035301801455,32.063686,0.1716227,0.0016432038,0.15477343,0.0027431964,1.0
4540000,1.2724698,49.41919191919192,23.401812,37.544364459586866,37.544364459586866,32.296898,0.16863796,0.0016390464,0.1546349,0.00273628,1.0
4550000,1.2721484,50.708333333333336,23.643307,39.30564703966052,39.30564703966052,None,None,None,None,None,1.0
4560000,1.2716851,52.23529411764706,23.59215,40.27012514370553,40.27012514370553,33.15253,0.16444643,0.0016347202,0.15449065,0.0027290832,1.0
4570000,1.271161,52.41711229946524,23.405785,40.07050526715855,40.07050526715855,30.645042,0.16456491,0.0016305023,0.15435009,0.0027220685,1.0
4580000,1.2705199,53.21025641025641,23.208082,40.76532724837999,40.76532724837999,28.845589,0.14413373,0.0016262387,0.15420799,0.0027149771,1.0
4590000,1.2698457,51.105555555555554,23.492208,38.81575128187736,38.81575128187736,None,None,None,None,None,1.0
4600000,1.2700268,51.167539267015705,23.672634,39.64893507458152,39.64893507458152,30.54926,0.16451004,0.0016220075,0.15406695,0.0027079387,1.0
4610000,1.2699462,51.9,23.891151,40.062178767354865,40.062178767354865,31.165527,0.14418499,0.0016178404,0.15392798,0.0027010073,1.0
4620000,1.2691497,52.8,23.454391,40.452734787399706,40.452734787399706,None,None,None,None,None,1.0
4630000,1.2687695,53.333333333333336,23.736065,41.83970357534048,41.83970357534048,32.155968,0.1350192,0.0016136165,0.1537872,0.0026939814,1.0
4640000,1.2683698,50.409326424870464,24.034124,38.97722367204956,38.97722367204956,28.215813,0.12933879,0.0016092496,0.15364166,0.0026867175,1.0
4650000,1.2677743,52.51442307692308,23.59174,40.98292250582512,40.98292250582512,32.974957,0.14361943,0.0016050091,0.15350027,0.0026796658,1.0
4660000,1.2678069,52.383233532934135,23.575422,40.227774863574595,40.227774863574595,None,None,None,None,None,1.0
4670000,1.2674751,50.61340206185567,24.398499,39.15109876965739,39.15109876965739,32.48245,0.16197206,0.0016007611,0.15335868,0.0026725987,1.0
4680000,1.2672586,51.38947368421053,23.483444,39.34941436366031,39.34941436366031,35.078922,0.16356522,0.0015965634,0.15321878,0.002665617,1.0
4690000,1.2673714,50.173469387755105,23.1291,37.948307167814704,37.948307167814704,None,None,None,None,None,1.0
4700000,1.2666181,49.80612244897959,23.288597,37.59500758380306,37.59500758380306,31.504377,0.18059906,0.0015923466,0.15307823,0.0026586035,1.0
4710000,1.2662126,53.96153846153846,23.737965,42.49438136161029,42.49438136161029,33.6422,0.15536311,0.0015881585,0.15293865,0.0026516372,1.0
4720000,1.2661592,53.677595628415304,23.360292,41.646503497668306,41.646503497668306,None,None,None,None,None,1.0
4730000,1.2665017,52.31550802139037,23.944164,41.244438081345656,41.244438081345656,29.789389,0.14098045,0.0015839261,0.15279755,0.0026445973,1.0
4740000,1.2665519,53.90055248618785,23.170448,42.069583299068306,42.069583299068306,30.754736,0.15216435,0.0015797105,0.15265702,0.0026375859,1.0
4750000,1.2665908,52.041666666666664,23.220205,41.173891345029155,41.173891345029155,31.409088,0.145197,0.0015754217,0.15251404,0.0026304508,1.0
4760000,1.2667053,52.93956043956044,23.316391,42.040661418760145,42.040661418760145,None,None,None,None,None,1.0
4770000,1.2663532,53.46448087431694,23.6855,43.012270381269246,43.012270381269246,30.032095,0.13096514,0.001571245,0.15237482,0.0026235043,1.0
4780000,1.2660903,53.14594594594595,23.666256,42.329636135616816,42.329636135616816,31.437975,0.1243355,0.0015670655,0.15223551,0.0026165524,1.0
4790000,1.2658793,50.863157894736844,23.301146,39.728931069374084,39.728931069374084,None,None,None,None,None,1.0
4800000,1.2654902,52.0855614973262,23.76743,41.4362577566124,41.4362577566124,26.002974,0.1476263,0.0015628684,0.15209563,0.0026095712,1.0
4810000,1.2655191,52.45744680851064,23.49182,41.14061841083334,41.14061841083334,31.456,0.14437962,0.001558665,0.15195552,0.0026025786,1.0
4820000,1.2656995,52.31720430107527,23.863005,41.45342310099678,41.45342310099678,31.98872,0.12921634,0.0015545218,0.15181737,0.0025956868,1.0
4830000,1.2659525,49.26130653266332,23.240952,37.537909715618916,37.537909715618916,None,None,None,None,None,1.0
4840000,1.2659214,52.49732620320856,23.54001,41.917073949454306,41.917073949454306,33.003345,0.1515093,0.0015502736,0.15167578,0.0025886223,1.0
4850000,1.2658373,51.65608465608466,23.338444,40.529686681220404,40.529686681220404,30.204477,0.14888443,0.0015460404,0.15153465,0.0025815805,1.0
4860000,1.2657472,55.174157303370784,23.121145,44.54985458127568,44.54985458127568,None,None,None,None,None,1.0
4870000,1.2657597,50.56185567010309,23.489489,39.074602718205796,39.074602718205796,28.715797,0.12817201,0.001541729,0.15139097,0.0025744082,1.0
4880000,1.2654312,51.64736842105263,23.354773,40.05261216665569,40.05261216665569,29.882795,0.13239442,0.0015375738,0.15125245,0.0025674982,1.0
4890000,1.2649524,53.08510638297872,23.409933,42.47117500201516,42.47117500201516,33.96474,0.13200423,0.001533318,0.1511106,0.002560419,1.0
4900000,1.264525,53.0,23.274012,41.674018547099124,41.674018547099124,None,None,None,None,None,1.0
4910000,1.2643466,52.42780748663102,23.783564,41.41077027792599,41.41077027792599,27.256084,0.12849122,0.0015290069,0.15096687,0.0025532474,1.0
4920000,1.2641109,52.61827956989247,23.560545,41.345979780436835,41.345979780436835,30.83823,0.1537505,0.001524842,0.15082803,0.0025463193,1.0
4930000,1.2638776,52.972972972972975,23.603516,41.42184158531395,41.42184158531395,None,None,None,None,None,1.0
4940000,1.2630656,53.40983606557377,23.638233,42.76399410499827,42.76399410499827,32.28118,0.11082649,0.0015206295,0.15068765,0.0025393134,1.0
4950000,1.2630563,53.857142857142854,23.154255,41.60392694981372,41.60392694981372,30.83936,0.15594332,0.001516362,0.15054542,0.002532215,1.0
4960000,1.2633839,54.512953367875646,23.817314,43.50364315377341,43.50364315377341,28.718693,0.14297543,0.0015121365,0.15040453,0.002525187,1.0
4970000,1.2619712,53.59411764705882,23.740536,42.15106629348192,42.15106629348192,None,None,None,None,None,1.0
4980000,1.2611675,53.22527472527472,23.623922,41.512312614399455,41.512312614399455,29.595879,0.1896037,0.0015078781,0.15026261,0.0025181032,1.0
4990000,1.2606791,54.611111111111114,24.089453,43.36246098147498,43.36246098147498,29.434332,0.14595763,0.0015036599,0.150122,0.0025110864,1.0
5000000,1.2615191,52.70879120879121,23.89605,41.010281229019164,41.010281229019164,None,None,None,None,None,1.0
5010000,1.2613219,52.07446808510638,24.176167,40.63941341384928,40.63941341384928,30.25752,0.15652019,0.0014994254,0.14998086,0.0025040437,1.0
5020000,1.2611396,54.15934065934066,24.297943,42.99602486013056,42.99602486013056,30.712585,0.14453036,0.0014950678,0.1498356,0.0024967962,1.0
5030000,1.260786,52.20744680851064,23.631657,41.056131772855494,41.056131772855494,None,None,None,None,None,1.0
5040000,1.2598718,54.82022471910113,23.788845,43.094372160607875,43.094372160607875,36.58202,0.1530777,0.0014907726,0.14969245,0.0024896516,1.0
5050000,1.2589399,55.65340909090909,24.56701,44.793798137794845,44.793798137794845,27.671173,0.13237442,0.0014864313,0.14954767,0.00248243,1.0
5060000,1.2578199,54.28947368421053,24.209967,43.73421160069258,43.73421160069258,26.69373,0.115330935,0.0014822095,0.14940695,0.002475408,1.0
5070000,1.257145,54.476470588235294,24.095789,42.12464511068792,42.12464511068792,None,None,None,None,None,1.0
5080000,1.2574526,54.644444444444446,24.028242,43.47107000582748,43.47107000582748,31.546293,0.16722243,0.0014779461,0.14926486,0.0024683173,1.0
5090000,1.2576191,56.54913294797688,24.384037,45.98249473461526,45.98249473461526,29.740725,0.10464727,0.0014735642,0.14911883,0.0024610283,1.0
5100000,1.2575148,51.38743455497382,24.369411,40.69573535220161,40.69573535220161,None,None,None,None,None,1.0
5110000,1.2575567,54.832402234636874,24.343767,44.02783873893695,44.02783873893695,33.310173,0.15596874,0.0014692643,0.14897545,0.0024538757,1.0
5120000,1.2574214,55.86857142857143,23.593348,43.98075005344369,43.98075005344369,31.408445,0.124406405,0.0014649545,0.14883181,0.0024467064,1.0
5130000,1.2568953,55.140449438202246,24.61725,45.386685260226216,45.386685260226216,None,None,None,None,None,1.0
5140000,1.2566338,56.02285714285714,24.479204,44.856092512607574,44.856092512607574,29.999493,0.1304751,0.001460689,0.14868966,0.0024396118,1.0
5150000,1.2560915,51.40526315789474,24.062859,39.71726531898164,39.71726531898164,32.983036,0.121249266,0.001456539,0.1485513,0.0024327093,1.0
5160000,1.2554666,54.16230366492147,24.729286,43.59666025245583,43.59666025245583,31.578377,0.13274689,0.001452305,0.14841017,0.0024256678,1.0
5170000,1.2556102,52.72727272727273,24.63816,42.637018074538254,42.637018074538254,None,None,None,None,None,1.0
5180000,1.2558135,53.23783783783784,24.533136,41.89443900971799,41.89443900971799,32.802998,0.14167337,0.0014480947,0.1482698,0.0024186643,1.0
5190000,1.256042,54.687150837988824,24.753458,44.16110925135,44.16110925135,32.912743,0.12150095,0.0014438926,0.14812975,0.002411674,1.0
5200000,1.2565087,54.62222222222222,24.526651,43.61195725599925,43.61195725599925,None,None,None,None,None,1.0
5210000,1.2552027,57.89411764705882,24.616642,48.14072515263277,48.14072515263277,35.962845,0.15360747,0.0014397126,0.1479904,0.002404721,1.0
5220000,1.255196,52.77297297297297,24.73899,42.74106160575344,42.74106160575344,31.34837,0.11087736,0.0014354225,0.1478474,0.0023975866,1.0
5230000,1.2557427,55.171875,24.27887,44.307894339722196,44.307894339722196,31.021376,0.13604675,0.0014311721,0.14770573,0.0023905165,1.0
5240000,1.2569153,51.88953488372093,25.043524,42.558809212547665,42.558809212547665,None,None,None,None,None,1.0
5250000,1.2566237,55.29943502824859,24.94385,45.21705887142548,45.21705887142548,32.179348,0.14103933,0.0014269913,0.14756636,0.0023835623,1.0
5260000,1.2563486,51.994680851063826,24.873177,42.62155838618203,42.62155838618203,32.371098,0.14548603,0.0014227662,0.14742556,0.002376534,1.0
5270000,1.2557634,54.849162011173185,25.373592,45.339956994995724,45.339956994995724,None,None,None,None,None,1.0
5280000,1.255773,51.518324607329845,24.479704,41.91647450446458,41.91647450446458,29.445644,0.1401537,0.0014185566,0.1472852,0.0023695317,1.0
5290000,1.2550783,52.90810810810811,24.911076,43.08460962224651,43.08460962224651,33.729137,0.14149551,0.0014143317,0.14714436,0.0023625044,1.0
5300000,1.2540072,53.375,24.816961,44.021101588464305,44.021101588464305,37.939053,0.15718125,0.0014101168,0.14700392,0.0023554943,1.0
5310000,1.255019,53.0414201183432,25.329926,43.8111468377951,43.8111468377951,None,None,None,None,None,1.0
5320000,1.254815,53.5,24.800016,43.76086817357851,43.76086817357851,33.283627,0.144884,0.0014059057,0.1468635,0.0023484896,1.0
5330000,1.25458,53.32596685082873,25.23838,43.91458441781216,43.91458441781216,32.872353,0.14222871,0.0014016327,0.14672108,0.002341382,1.0
5340000,1.2537938,54.386740331491715,24.49031,44.129107604039966,44.129107604039966,None,None,None,None,None,1.0
5350000,1.2535135,57.88823529411765,24.608047,47.44182429243536,47.44182429243536,30.635603,0.14860186,0.0013973818,0.14657936,0.0023343111,1.0
5360000,1.2536638,54.11666666666667,24.441406,44.33047042466,44.33047042466,33.5692,0.105674,0.0013929538,0.14643183,0.002326947,1.0
5370000,1.2544802,55.51412429378531,24.917091,46.33811705934126,46.33811705934126,None,None,None,None,None,1.0
5380000,1.2521405,55.82386363636363,24.497381,44.969643793322824,44.969643793322824,34.70581,0.14035808,0.0013887942,0.14629313,0.0023200267,1.0
5390000,1.2513449,54.794444444444444,24.518105,44.26311251057519,44.26311251057519,31.396818,0.15947823,0.0013845811,0.14615269,0.0023130188,1.0
5400000,1.2510946,55.642857142857146,24.680872,45.306653628858285,45.306653628858285,34.30369,0.14938825,0.0013803437,0.14601143,0.002305972,1.0
5410000,1.2517297,53.3954802259887,25.143244,43.96243386248966,43.96243386248966,None,None,None,None,None,1.0
5420000,1.2510898,53.824175824175825,24.507324,42.874676332368956,42.874676332368956,33.890682,0.17145443,0.0013762345,0.14587449,0.002299137,1.0
5430000,1.2505488,56.575581395348834,24.540829,46.1996175347036,46.1996175347036,34.05685,0.11907198,0.0013719416,0.14573139,0.0022919956,1.0
5440000,1.2497957,55.85795454545455,24.279612,45.243983155589994,45.243983155589994,None,None,None,None,None,1.0
5450000,1.249146,54.32044198895028,24.33733,44.28747997626415,44.28747997626415,34.330883,0.13126029,0.001367665,0.14558883,0.0022848821,1.0
5460000,1.248523,57.21052631578947,24.28133,47.1175022627178,47.1175022627178,30.842033,0.14360213,0.0013633859,0.14544623,0.0022777652,1.0
5470000,1.2476865,55.6,24.339731,45.55255349207733,45.55255349207733,31.76746,0.16752836,0.0013591138,0.14530379,0.00227066,1.0
5480000,1.2471607,55.0,24.579,45.70588818560825,45.70588818560825,None,None,None,None,None,1.0
5490000,1.2473111,57.005780346820806,25.117256,47.62815846149632,47.62815846149632,30.680666,0.10438617,0.001354878,0.1451626,0.0022636135,1.0
5500000,1.247424,56.104046242774565,25.111685,46.84238953351974,46.84238953351974,34.214535,0.13155542,0.0013507466,0.14502487,0.0022567424,1.0
5510000,1.247165,57.00581395348837,24.82759,47.26295862294907,47.26295862294907,None,None,None,None,None,1.0
5520000,1.2471837,55.353932584269664,25.224533,46.85841680778546,46.85841680778546,35.013042,0.12644006,0.0013465129,0.14488372,0.0022496996,1.0
5530000,1.247254,56.71098265895954,25.229294,47.6902430274583,47.6902430274583,32.346916,0.113912195,0.0013421559,0.14473853,0.002242453,1.0
5540000,1.2473958,56.4367816091954,24.43472,46.37115053027526,46.37115053027526,None,None,None,None,None,1.0
5550000,1.24702,58.10650887573964,24.997324,49.73933931497427,49.73933931497427,32.80767,0.1201735,0.0013379966,0.14459988,0.0022355341,1.0
5560000,1.246488,56.48255813953488,25.225327,47.76623829320676,47.76623829320676,36.55148,0.108163826,0.0013337624,0.14445876,0.0022284915,1.0
5570000,1.2459794,57.87647058823529,25.052486,48.622765731811526,48.622765731811526,31.90954,0.11314062,0.0013294636,0.14431544,0.0022213412,1.0
5580000,1.2459413,56.177142857142854,25.145407,46.44662887300764,46.44662887300764,None,None,None,None,None,1.0
5590000,1.2457988,57.08139534883721,25.141655,48.03689536989428,48.03689536989428,36.09757,0.12480106,0.0013252038,0.14417344,0.0022142553,1.0
5600000,1.2455726,56.752873563218394,24.691935,46.189011138232274,46.189011138232274,36.0248,0.1244613,0.0013209209,0.14403066,0.0022071311,1.0
5610000,1.2450745,55.60795454545455,25.281736,45.86420801079879,45.86420801079879,None,None,None,None,None,1.0
5620000,1.2446641,55.497142857142855,25.263422,44.572615769776434,44.572615769776434,33.740643,0.15142885,0.001316551,0.14388506,0.0021998629,1.0
5630000,1.2444962,57.16374269005848,25.382366,47.733353448468584,47.733353448468584,35.593555,0.14156814,0.0013122646,0.14374214,0.0021927343,1.0
5640000,1.2443146,56.71957671957672,25.04953,47.50283191370409,47.50283191370409,34.435753,0.14441848,0.0013080719,0.14360239,0.0021857591,1.0
5650000,1.244423,59.14,25.43725,49.104619420710065,49.104619420710065,None,None,None,None,None,1.0
5660000,1.2441455,55.022222222222226,25.891766,45.91724344605174,45.91724344605174,37.191994,0.14797121,0.0013037208,0.14345737,0.0021785211,1.0
5670000,1.2439046,56.09090909090909,25.801334,47.39941511426653,47.39941511426653,32.800526,0.12151495,0.0012995008,0.1433167,0.0021715027,1.0
5680000,1.2441337,56.35087719298246,25.27603,46.74247523011832,46.74247523011832,None,None,None,None,None,1.0
5690000,1.2438258,54.97206703910614,26.103783,45.86957441894702,45.86957441894702,32.338886,0.11758876,0.0012952858,0.14317615,0.0021644912,1.0
5700000,1.2440249,56.433526011560694,25.5503,47.07165277072362,47.07165277072362,34.50524,0.12417352,0.0012910254,0.14303418,0.0021574055,1.0
5710000,1.2447417,58.52095808383233,25.389128,50.626700475544276,50.626700475544276,None,None,None,None,None,1.0
5720000,1.243548,57.93529411764706,25.332802,48.50973868966103,48.50973868966103,28.213642,0.14256716,0.0012866813,0.14288935,0.0021501791,1.0
5730000,1.2427189,58.053254437869825,25.67317,48.3045988901127,48.3045988901127,35.58212,0.122164994,0.0012823782,0.14274594,0.002143022,1.0
5740000,1.2417685,56.36649214659686,25.599945,47.93809566941372,47.93809566941372,32.17262,0.10554307,0.0012780256,0.14260085,0.002135783,1.0
5750000,1.2413839,59.05960264900662,25.977083,49.63323043654947,49.63323043654947,None,None,None,None,None,1.0
5760000,1.2408172,59.8,25.779634,50.18868009393866,50.18868009393866,32.02209,0.13642965,0.0012737407,0.142458,0.0021286558,1.0
5770000,1.2401646,58.77245508982036,25.722954,50.1713309545003,50.1713309545003,35.348366,0.12945151,0.0012694827,0.14231607,0.0021215726,1.0
5780000,1.2391684,57.82738095238095,25.684412,48.61132544737596,48.61132544737596,None,None,None,None,None,1.0
5790000,1.2393969,58.470238095238095,25.76288,50.19425906232123,50.19425906232123,39.950447,0.11621865,0.0012651765,0.14217255,0.0021144105,1.0
5800000,1.2390385,57.14792899408284,25.780481,47.38438296595285,47.38438296595285,34.03479,0.11164451,0.0012609396,0.14203128,0.0021073627,1.0
5810000,1.2376143,58.1,25.800781,49.67305054114415,49.67305054114415,None,None,None,None,None,1.0
5820000,1.2368295,58.945454545454545,25.963383,50.532180163674724,50.532180163674724,34.537113,0.15780777,0.0012566785,0.14188927,0.002100275,1.0
5830000,1.2359774,59.484848484848484,25.88022,51.200951955535196,51.200951955535196,31.557405,0.13118078,0.0012523175,0.14174393,0.0020930215,1.0
5840000,1.2345865,59.454054054054055,26.164898,50.54859275128468,50.54859275128468,33.559822,0.1335359,0.0012480314,0.14160106,0.0020858916,1.0
5850000,1.2343171,60.971830985915496,26.051466,52.84938523488015,52.84938523488015,None,None,None,None,None,1.0
5860000,1.2339966,58.946107784431135,25.87107,51.10196526678736,51.10196526678736,36.20298,0.14615093,0.0012437472,0.14145823,0.0020787653,1.0
5870000,1.2336059,58.95783132530121,26.001883,49.90900225232461,49.90900225232461,30.731113,0.10270917,0.0012394427,0.14131477,0.002071607,1.0
5880000,1.2336305,59.23170731707317,25.98141,51.191540207284866,51.191540207284866,None,None,None,None,None,1.0
5890000,1.2334517,58.357142857142854,26.600685,50.27817713861635,50.27817713861635,34.135437,0.15375881,0.0012350868,0.14116956,0.0020643612,1.0
5900000,1.2331322,61.955414012738856,25.88725,53.029371057666324,53.029371057666324,37.31161,0.14525133,0.0012307628,0.14102545,0.0020571689,1.0
5910000,1.2322108,58.339285714285715,25.903082,49.4878912138797,49.4878912138797,None,None,None,None,None,1.0
5920000,1.2325169,59.21818181818182,26.02928,49.753158959997705,49.753158959997705,40.97142,0.13354905,0.0012264313,0.14088103,0.0020499637,1.0
5930000,1.2321632,61.46875,26.26542,53.7132798707263,53.7132798707263,35.09117,0.124704234,0.0012221896,0.14073965,0.0020429085,1.0
5940000,1.2310652,60.111111111111114,26.014175,52.32580895895607,52.32580895895607,None,None,None,None,None,1.0
5950000,1.2301711,59.265060240963855,25.973486,51.00715625142477,51.00715625142477,38.130806,0.13019535,0.0012179136,0.14059713,0.0020357964,1.0
5960000,1.2294707,60.466257668711656,25.985088,51.82038339954212,51.82038339954212,34.066452,0.14142112,0.0012136835,0.14045613,0.0020287598,1.0
5970000,1.2288043,60.15151515151515,26.137196,52.0054508244119,52.0054508244119,34.69347,0.12850313,0.0012094076,0.1403136,0.0020216475,1.0
5980000,1.228845,60.4875,26.372257,53.77427511561064,53.77427511561064,None,None,None,None,None,1.0
5990000,1.2287668,60.122699386503065,25.86119,52.82803278612944,52.82803278612944,33.939217,0.13366446,0.0012050244,0.14016746,0.0020143574,1.0
6000000,1.2284876,61.52173913043478,26.49906,54.69038156248768,54.69038156248768,33.472572,0.11067859,0.0012007761,0.14002587,0.0020072905,1.0
6010000,1.2275556,61.51898734177215,26.395126,52.97590044047098,52.97590044047098,None,None,None,None,None,1.0
